,BestLevel,Benchmark,BenchmarkLevel,BestNDGroups,BestNWGroups,BenchmarkNDGroups,BenchmarkNWGroups,MIDModel,MIDRandom,MIWModel,MIWRandom,NormDModel,NormDRandom,NormWModel,NormWRandom,EDModel,EDRandom,EWModel,EWRandom
0,0,0,0,6657,2629,4726,2162,6.549842164567143,6.588899464227179,0.5111852473511869,0.0,10.153455746151147,10.197173535109814,6.749264446664568,7.25479441980641,6.440195961966471,6.588775066851604,3.138998196239113,3.853932704805258
1,0,0,1,6657,2629,568,882,4.421278380972625,4.537348085609115,0.38855262413206115,0.0,10.117995969081115,10.19761227275377,5.8685947413706225,6.806495947171611,4.107725526433885,4.537147336535103,1.9169394768466683,3.1941676928411744
2,0,0,2,6657,2629,48,247,2.4215597249696126,2.1520742925553344,0.2594958194575374,0.0,10.164575986451329,10.19215505172392,5.094728361411843,6.1700938443159,1.9168025443596157,2.152759575914361,1.0577714683414887,2.20463657323055
3,0,0,3,6657,2629,7,29,1.0535867185270493,0.6436015057585023,0.14747156423835922,0.000466112254846764,10.119155063328023,10.152624151983883,4.334455650567196,5.099047461952572,0.5511749692413661,0.6382633039529464,0.3769027427822599,0.822652541610297
4,0,0,4,6657,2629,3,7,0.14048536085450067,0.24054915579263503,0.031112637111684237,0.003346025867658158,8.919648073449924,10.064077302569286,3.9837680666637016,4.388355992844566,0.10811186210188371,0.23882668664129375,0.13563373314067748,0.2631557251888326
5,0,0,5,6657,2629,2,2,0.11617724886850361,0.116962620763958,0.007872275269619304,0.00043773620130217717,8.939490281196301,9.948227310150653,3.4711364700018277,3.7619754030300117,0.08482819742878323,0.11916898082573,0.02519403955218119,0.04439027496345039
6,0,0,6,6657,2629,1,2,0.0,0.0,0.007872275269619304,0.0005518628481449202,,,3.4711364700018277,3.7619761005660624,0.0,0.0,0.02519403955218119,0.04439026307651203
7,0,0,7,6657,2629,1,1,0.0,0.0,0.0,0.0,,,3.415402523764344,3.415402523764344,0.0,0.0,0.0,0.0
8,0,0,8,6657,2629,1,1,0.0,0.0,0.0,0.0,,,3.415402523764344,3.415402523764344,0.0,0.0,0.0,0.0
9,0,1,0,6657,2629,6258,2385,6.828917248115004,6.843178946397206,0.5058006116733336,0.0,10.160394834090756,10.198738612910843,6.797714793272191,7.3038773459656,6.753424901342994,6.843450777943198,3.2138563997528817,4.028146139488835
10,0,1,1,6657,2629,862,982,4.75032574119026,4.94714887371187,0.3628676993389152,0.0,10.107106845503,10.19985095845604,5.987313648885525,6.860195932662977,4.514795005815223,4.947346842573279,2.0694589083670727,3.273645350210545
11,0,1,2,6657,2629,82,250,2.766915241519669,2.6520960255321047,0.23266840530849542,0.0,10.17984107661423,10.194943725241938,5.06676900723111,6.176130833071955,2.336494798391541,2.653060197330681,1.0563911516949356,2.2135159892365435
12,0,1,3,6657,2629,11,43,1.3149977256887873,0.9316075340236578,0.14681208462407375,0.004059772624220734,10.225242908384377,10.172766621138262,4.339723645767308,5.2959998240439,0.8346703270319487,0.9318792024192065,0.42961578288115065,1.0359821617559017
13,0,1,4,6657,2629,2,6,0.3238899166493456,0.12251573566360038,0.05673405099488616,0.0033504366093745582,10.172251968844709,9.946779019007096,4.017037496678229,4.311280792213536,0.11510582184436885,0.11916896688949308,0.14810457185225756,0.2233625870030932
14,0,1,5,6657,2629,1,1,0.0,0.0,0.0,0.0,,,3.415402523764344,3.415402523764344,0.0,0.0,0.0,0.0
15,0,1,6,6657,2629,1,1,0.0,0.0,0.0,0.0,,,3.415402523764344,3.415402523764344,0.0,0.0,0.0,0.0
16,0,2,0,6657,2629,5387,2202,6.678591897415405,6.708450185758675,0.5088891294778335,0.0,10.153097261056498,10.197862237239207,6.7625525068340275,7.263960723640698,6.583737336122189,6.70838074830157,3.1626934613964153,3.925235807583029
17,0,2,1,6657,2629,426,490,4.263395177976081,4.255162531528959,0.4329901546599065,0.0,10.126243583384252,10.19707441007272,6.06296938378434,6.512603051265646,3.9460904440958786,4.254806492676621,2.1248355046208096,2.729423556008422
18,0,2,2,6657,2629,35,59,2.2502471104058057,1.8687695494893395,0.2693591942074792,4.2044827193838796e-05,10.153023880930476,10.190090501270063,5.031339550396748,5.454168886605751,1.7220237021798814,1.8677176690960327,0.8553264640120808,1.223101837231744
19,0,2,3,6657,2629,3,5,0.41230385465876185,0.238238894318315,0.06169215750704979,0.00397232832627718,10.044844189918855,10.065567459279503,4.073460152803599,4.220118932958041,0.21143341972848362,0.23882590453398314,0.15770011412738533,0.1813942117392922
20,0,2,4,6657,2629,1,1,0.0,0.0,0.0,0.0,,,3.415402523764344,3.415402523764344,0.0,0.0,0.0,0.0
21,0,2,5,6657,2629,1,1,0.0,0.0,0.0,0.0,,,3.415402523764344,3.415402523764344,0.0,0.0,0.0,0.0
22,0,3,0,6657,2629,6657,2629,8.62654648789362,6.896056261943096,0.4962485054428342,0.0,10.158962621960358,10.198279464556837,6.830805047528688,7.3525793695668895,6.823643214223158,6.896003725733906,3.2519568728406165,3.9343306990727043
23,0,3,1,6657,2629,932,1150,6.445616156422544,5.0244654618603395,0.3811612637973905,0.0,10.12119693090707,10.199469504576285,6.073440757682864,6.9391588126526695,4.653021418960429,5.024858988581339,2.1803502421423993,3.401861866615987
24,0,3,2,6657,2629,112,371,4.258707360898056,2.9518494605287007,0.21316746421103186,0.0,10.14721821832324,10.196473296617812,5.278009141857559,6.373501225383745,2.5309039399165387,2.950891574106118,1.2902428582783743,2.5129667674821343
25,0,3,3,6657,2629,11,33,2.1377751172560755,0.928797084412134,0.18670299734255102,0.004055335606156972,10.207282503982873,10.17159446244067,4.585628705589238,5.16365418739921,0.7934730365874265,0.9319580768003515,0.5219705151537953,0.8900865904941002
26,0,3,4,6657,2629,2,4,0.07200560460686103,0.1199987160295658,0.01188384395661278,0.0038803918357652343,8.146180332478503,9.947548022412159,3.757602917104985,4.108546520575835,0.03623343233931749,0.1191689791352148,0.06862092180342137,0.13724371997062154
27,0,3,5,6657,2629,2,1,0.07200560460686103,0.117414029022852,0.0,0.0,8.146180332478503,9.946630998046249,3.415402523764344,3.415402523764344,0.03623343233931749,0.11916896327060225,0.0,0.0
28,0,3,6,6657,2629,1,1,0.0,0.0,0.0,0.0,,,3.415402523764344,3.415402523764344,0.0,0.0,0.0,0.0
29,0,3,7,6657,2629,1,1,0.0,0.0,0.0,0.0,,,3.415402523764344,3.415402523764344,0.0,0.0,0.0,0.0
30,0,4,0,6657,2629,6559,2456,6.878241067804818,6.885304642843274,0.504317979314155,0.0,10.161462693101969,10.197957890684984,6.807613075522143,7.318544702495865,6.810345343510498,6.885013239581274,3.226084330536591,3.9137776825302972
31,0,4,1,6657,2629,249,413,3.786602220516792,3.728725003295484,0.39573403277441066,0.0,10.149726854066689,10.196737021566886,5.87889068026338,6.427123647821801,3.41359113187174,3.7272039221051596,1.8808009248880422,2.5945745515312866
32,0,4,2,6657,2629,20,39,1.8557432347107679,1.3918940452935074,0.2037138633577701,0.002610707212275729,10.143157242764996,10.185131083064284,4.787954808000732,5.247180934058689,1.2823833353597052,1.3888500224232052,0.6427027276708329,0.9810090832466999
33,0,4,3,6657,2629,2,6,0.2484473405748666,0.12057220760254612,0.06568457184333817,0.0035238343750533213,9.531592679664538,9.948286335059233,3.92578464742426,4.311280865427982,0.11512712066781214,0.11916898056459865,0.14000220672899272,0.22336259055981605
34,0,4,4,6657,2629,1,2,0.0,0.0,0.006061021835565092,0.0004523443301248718,,,3.4467206008263016,3.7619748043730494,0.0,0.0,0.01735154323088319,0.04439028492047899
35,0,4,5,6657,2629,1,1,0.0,0.0,0.0,0.0,,,3.415402523764344,3.415402523764344,0.0,0.0,0.0,0.0
36,0,4,6,6657,2629,1,1,0.0,0.0,0.0,0.0,,,3.415402523764344,3.415402523764344,0.0,0.0,0.0,0.0
37,1,0,0,932,1150,4726,2162,4.5910411120174235,4.416009341393515,0.40262383134897206,0.0,10.11569005509786,10.161406864865114,5.991900156818743,6.497430299353522,4.275813991627085,4.416094343206474,2.0693034320529375,2.588226772475936
38,1,0,1,932,1150,568,882,2.8961503789941614,2.447392385989449,0.2136463938913465,0.0,10.080230278027827,10.160193950647272,5.111230451524799,6.0491316613856,2.1243060886957608,2.4495130969840933,1.159320822695256,1.9710752924887824
39,1,0,2,932,1150,48,247,1.490490516871027,0.6336178574639628,0.15157345720614368,0.0,10.126810295398041,10.15448051251456,4.337364071566017,5.412729876198167,0.5519919263575092,0.6344203149827425,0.5917719606815313,1.209419542980394
40,1,0,3,932,1150,7,29,0.6600516502120901,0.09112106147712395,0.07794447849697206,0.0012146530328354956,10.081389372274735,10.116028293524096,3.5770913607213712,4.341682912230446,0.08523284893310852,0.09020516963436707,0.18398718394305016,0.38720766922023553
41,1,0,4,932,1150,3,7,0.0585610630107196,0.027958936504655058,0.015426158085150684,0.0016600356288082874,8.881882382396636,10.024217556240139,3.2264037768178766,3.6309927221441245,0.02587271372940119,0.028652921589419022,0.06278642064483858,0.11457807720208428
42,1,0,5,932,1150,2,2,0.04380727613080401,0.01447273809289732,0.005705245151130691,0.00024164853055681166,8.901724590143013,9.910107323245516,2.7137721801560026,3.0046090251448345,0.015367705208327732,0.014143948203310896,0.012095999592257371,0.01901152352971094
43,1,0,6,932,1150,1,2,0.0,0.0,0.005705245151130691,0.00021703424076741795,,,2.7137721801560026,3.0046110390907668,0.0,0.0,0.012095999592257371,0.019011510961993206
44,1,0,7,932,1150,1,1,0.0,0.0,0.0,0.0,,,2.658038233918519,2.658038233918519,0.0,0.0,0.0,0.0
45,1,0,8,932,1150,1,1,0.0,0.0,0.0,0.0,,,2.658038233918519,2.658038233918519,0.0,0.0,0.0,0.0
46,1,1,0,932,1150,6258,2385,4.822109713196602,4.670680733822198,0.3955500921503958,0.0,10.122629143037468,10.159541094492717,6.040350503426366,6.5465129620751,4.583754227093785,4.669601375565695,2.1394251297899554,2.7211505211521017
47,1,1,1,932,1150,862,982,3.129071529578295,2.831396453554702,0.21646655224654954,0.0,10.069341154449713,10.159239033969072,5.229949359039701,6.102831196393537,2.4804845119959604,2.830262959639801,1.268434599850206,2.041373846602652
48,1,1,2,932,1150,82,250,1.6932350635576539,0.9340054296033322,0.14621754569703105,0.0,10.142075385560942,10.157108296696705,4.309404717385284,5.418765826404361,0.7859994587824418,0.9336988638736623,0.5984661775242858,1.2156635314618394
49,1,1,3,932,1150,11,43,0.783994914834587,0.15474876467419593,0.08657444562184854,0.0005362078324214368,10.18747721733109,10.134544739851089,3.5823593559214832,4.538635650612528,0.14531342145169085,0.15391959123712368,0.2171441370756745,0.4996988587642866
50,1,1,4,932,1150,2,6,0.23021551396039444,0.014140926682218323,0.02565491858756551,0.0008951453827525992,10.13448627779142,9.909013327953808,3.259673206832405,3.553916826567426,0.014507933713773333,0.014143952706179307,0.0666363098313297,0.09665933204601178
51,1,1,5,932,1150,1,1,0.0,0.0,0.0,0.0,,,2.658038233918519,2.658038233918519,0.0,0.0,0.0,0.0
52,1,1,6,932,1150,1,1,0.0,0.0,0.0,0.0,,,2.658038233918519,2.658038233918519,0.0,0.0,0.0,0.0
53,1,2,0,932,1150,5387,2202,4.699422706736408,4.538140662002985,0.4005030310703245,0.0,10.11533157000321,10.15986149330538,6.005188216988204,6.506596453507235,4.4168041715369135,4.536998008013267,2.0897175812696265,2.636112559201254
54,1,2,1,932,1150,426,490,2.79575696844611,2.195427438336422,0.24603302014252465,0.0,10.088477892330964,10.159682081632504,5.3056050939385155,5.755238279080512,1.9586776499120508,2.1946799621677218,1.2282147947029745,1.5921721028308555
55,1,2,2,932,1150,35,59,1.408593486874718,0.4905988407410035,0.1300605006735341,0.0012219406018617862,10.115258189877188,10.153028958901048,4.273975260550923,4.696804260500738,0.4522815991179131,0.4895500276748074,0.42747514140319826,0.6022102200757131
56,1,2,3,932,1150,3,5,0.2124586860923864,0.028147152600863923,0.026099368817775567,0.001123959605760536,10.007078498865567,10.029111725558133,3.316095862957774,3.4627542937322433,0.029542559592892436,0.02865307203205666,0.0696338273728895,0.07802833047267047
57,1,2,4,932,1150,1,1,0.0,0.0,0.0,0.0,,,2.658038233918519,2.658038233918519,0.0,0.0,0.0,0.0
58,1,2,5,932,1150,1,1,0.0,0.0,0.0,0.0,,,2.658038233918519,2.658038233918519,0.0,0.0,0.0,0.0
59,1,3,0,932,1150,6657,2629,6.445616156422543,4.727292573186068,0.38116126379739046,0.0,10.12119693090707,10.160422143198765,6.073440757682864,6.595215189162589,4.653021418895354,4.727174264583666,2.1803502421341565,2.6919379460542006
60,1,3,1,932,1150,932,1150,6.445616156422543,2.9023893741362627,0.2220427304574925,0.0,10.083431239853782,10.159422577884357,5.316076467837039,6.1817942231696605,2.591170359482316,2.9012030030398877,1.3497529852102206,2.153179924603857
61,1,3,2,932,1150,112,371,4.258707360898054,1.1388698484040007,0.15584249540337047,0.0,10.109452527269951,10.156735538760149,4.520644852011735,5.616136853302889,0.9134202617979745,1.137190018121242,0.7547824185920207,1.4290708315309215
62,1,3,3,932,1150,11,33,2.1377751172560755,0.15416260839615653,0.10008522095775219,0.0020587625985100857,10.169516812929585,10.134298902509636,3.8282644157434147,4.406289362122018,0.1398771707357692,0.1539201277104799,0.255124733551285,0.422297976524564
63,1,3,4,932,1150,2,4,0.07200560460686113,0.014435316789005032,0.00715724628916881,0.0015972170069405713,8.108414641425215,9.914108050597296,3.00023862725916,3.351183817180195,0.011997907412826811,0.014143992577617611,0.03125690602559912,0.0587308500383383
64,1,3,5,932,1150,2,1,0.07200560460686113,0.01411419870676775,0.0,0.0,8.108414641425215,9.91583375355931,2.658038233918519,2.658038233918519,0.011997907412826811,0.0141440416275404,0.0,0.0
65,1,3,6,932,1150,1,1,0.0,0.0,0.0,0.0,,,2.658038233918519,2.658038233918519,0.0,0.0,0.0,0.0
66,1,3,7,932,1150,1,1,0.0,0.0,0.0,0.0,,,2.658038233918519,2.658038233918519,0.0,0.0,0.0,0.0
67,1,4,0,932,1150,6559,2456,4.852695597272168,4.714881768944711,0.3918613295853914,0.0,10.123697002048681,10.159664723542527,6.050248785676317,6.561180444632971,4.639838278719166,4.715081884094527,2.1523254531057625,2.6603862130731377
68,1,4,1,932,1150,249,413,2.4458362754769727,1.7385598599081942,0.21630943798519464,0.0,10.111961163013401,10.159832987618481,5.121526390417555,5.669759658097446,1.5293316824601606,1.7395220863899308,1.0729435784932084,1.4901921825951456
69,1,4,2,932,1150,20,39,1.1728581600783898,0.29281838735785964,0.10432168886698732,0.0014574080305220576,10.105391551711708,10.146440819754895,4.030590518154907,4.489816287650228,0.27743296675977175,0.2912373400974188,0.31492169011845506,0.47027200227082855
70,1,4,3,932,1150,2,6,0.12456449558825287,0.013537173867602215,0.029300059794060546,0.0010374923699015938,9.49382698861125,9.906282702622565,3.168420357578435,3.5539169054829656,0.014506622774240412,0.014143994635812363,0.06331363784165314,0.09665933724294884
71,1,4,4,932,1150,1,2,0.0,0.0,0.005047960475139253,0.000241342303874819,,,2.689356310980477,3.0046083573955933,0.0,0.0,0.00873956113049039,0.019011528196408084
72,1,4,5,932,1150,1,1,0.0,0.0,0.0,0.0,,,2.658038233918519,2.658038233918519,0.0,0.0,0.0,0.0
73,1,4,6,932,1150,1,1,0.0,0.0,0.0,0.0,,,2.658038233918519,2.658038233918519,0.0,0.0,0.0,0.0
74,2,0,0,112,371,4726,2162,2.7561949416428364,2.308228963849218,0.19750237430522624,0.0,10.141711342514029,10.186094479783957,5.19646854099344,5.701998693153604,2.190172958977344,2.305827351838253,1.209289391638744,1.503494015313143
75,2,0,1,112,371,568,882,1.6632976242579425,0.7450120898974109,0.14414456529549705,0.0,10.106251565443998,10.185931355132595,4.3157988356994945,5.2537003175123465,0.6494877982186988,0.7441389311797637,0.6368535369199009,1.108872549380829
76,2,0,2,112,371,48,247,0.9859242036703808,0.0794813400839719,0.0978586058395291,5.439023810191717e-05,10.152831582814212,10.180221974603485,3.5419324557407146,4.6172983907867815,0.07660697177622931,0.0792703733035617,0.30334990431790426,0.6446172929249433
77,2,0,3,112,371,7,29,0.5115454065297043,0.011434579226066619,0.03844715030152328,0.0015011968258622106,10.107410659690904,10.141655600623679,2.781659744896068,3.546252376020525,0.010081519189631414,0.010130895556578784,0.07820863512548017,0.1531764375991816
78,2,0,4,112,371,3,7,0.02689156664822685,0.0027381741801684933,0.008198833616874629,0.00042953105419883783,8.907903669812805,10.048833665895309,2.4309721609925736,2.835559498196301,0.0033576239446180514,0.0033224703701225634,0.024070046519522725,0.036189447606022926
79,2,0,5,112,371,2,2,0.021827449082836098,0.001702380138076505,0.0029185123024153448,3.876420357588461e-05,8.927745877559182,9.937220217526903,1.918340564330699,2.2091801812895744,0.0017043233736654,0.0016540185261638086,0.005079126286634119,0.0057323368946964595
80,2,0,6,112,371,1,2,0.0,0.0,0.0029185123024153448,6.72973678327286e-05,,,1.918340564330699,2.2091798560203886,0.0,0.0,0.005079126286634119,0.005732337458775011
